code,course_name,programme_title,faculty,programme_url,year_num,period,ects,course_level,course_coordinator,teaching_method,course_programmes,course_paragraphs_json
L_AABAAXO202,Past and Present: Critical Approaches to Antiquity and Archaeological Heritage,Archaeology,Faculty of Humanities,https://studiegids.vu.nl/en/Bachelor/2025-2026/archaeology,2,5.0,6,200,prof. dr. mr. R.J. Allan,"Seminar, Lecture",Hide full list (2); Ancient Studies; Archaeology,"[""Course Objective\nAfter successful completion of this course, you will:\nHave broadened your knowledge of antiquity and heritage\nHave acquired basic knowledge of the theoretical foundations of the field of heritage studies and its relation to antiquity and archaeology\nHave gained a basic knowledge of the practice and structure of heritage management, both nationally (the Netherlands) and internationally\nUnderstand the ideological, political, social and economic values related to the heritage of antiquity and their interaction\nBe able to develop a theoretical and practical heritage plan for (tangible or intangible) remains from the past"", ""Course Content\nIn this course you are made familiar with the main academic, political and public debates regarding heritage studies and practice. Emphasis will be on the identification of different heritage categories (tangible and intangible) and above all heritage paradigms, from protectionist and conservationist traditions to developmental approaches focusing on the contribution of heritage to socioeconomic and spatial development. In particular, we will explore in this course how these categories and paradigms have relevance for the study of antiquity and archaeology. Central concepts which will be addressed are: heritage, landscape, value, authenticity, appropriation, public participation, conflict, tourism. These will be illustrated and explained through a series of case studies in seminar classes. Particular attention will be paid to the specific role of archaeological heritage in the broader heritage discourse and frameworks."", ""Additional Information Teaching Methods\nIn the first two weeks, there are four classes on a specific theme on a theoretical and practical level. For each class, there will be compulsory reading made available through the Canvas site. Each class will consist of a lecture (ca 1 hr) followed by group discussions.\nIn the third week, there will be no class, but you are supposed to work on the assignment: make an application document for a topic on the ACASA Heritage List.\nIn the fourth-seventh week the first classes of the week will be regular classes on a specific theme, with assigned compulsory reading. The second classes will be devoted to pitches for the ACASA Heritage List. At the end of these classes, we will vote which topics should be on the ACASA Heritage List. The final vote for the definitive ACASA Heritage List will be done in the last class, followed by discussion."", ""Method of Assessment\nThe compulsory literature will be assessed by a weekly exam question that you will have to submit through the canvas page (completed/ non-completed).\nEach student will work out a specific case-study for the ACASA Heritage List. In a pitch of 5-7 minutes, you will present your case (graded). Moreover, you will be asked to react to pitches of your fellow students (non-graded). In case of a student failing this part of the course, an additional extended paper on a different topic will need to be submitted.\nIn every class, there will be discussion and the final class will be a discussion class. The participation in the discussion will be assessed (completed/ non-completed).\nThis course is part of the learning path Academic Skills of the BA programmes Archaeology and Ancient Studies (Oudheidwetenschappen). In this course, students of these programmes will be specifically trained and tested in oral presentations (pitches) and in adapting their presentations to a non-specialist audience.\nAttendance\nIt is highly recommended that you attend all discussion classes in order to pass the exam. Attendance is compulsory for the seminar classes in which pitches are presented. In case you miss a seminar, a full point is deducted from the final grade.\nFor regulations concerning resitting the exams/assignments see the course manual.\nHours to be spent\nA total of 140 hours is expected to be spent on the course divided in the following manner:\nReading and studying compulsory literature: 10 hours per week = 60 hours\nAttending classes: 3 hours a week: 18 hrs\nPreparing Application Document: 20 hrs\nPitch and discussion preparation: 22 hrs\nPreparing for participation in final discussion: 20 hrs"", ""Literature\nArticles for the lecture classes will be made available through the CANVAS page"", ""Additional Information Target Audience\nBA students in Archaeology\nBA students in Ancient Studies\nBA students in Cultural Heritage\nBA students in Urban studies and Geography\nBA students of the Saxion University of Applied Sciences who follow the preparatory minor ('Doorstroomminor') Archaeology"", ""Additional Information\nThis course is part of a joined programme by the Vrije Universiteit Amsterdam (VU) and the University of Amsterdam (UvA). It is taught at a UvA location. For the course schedule see https://rooster.uva.nl/"", ""Custom Course Registration\nACASA students must register via UvA https://glass.uva.nl\nVU students who would like to follow this course as an elective need to request a guest registration at the UvA. See for more information: https://www.uva.nl/en/education/other-programmes/electives/electives.html\nPlease note:\nCourse registration periods between VU and UvA differ.\nThis course is scheduled at the University of Amsterdam."", ""Explanation Canvas\nPlease consult Canvas before the teaching block starts.""]"
L_AABAAXO202,Past and Present: Critical Approaches to Antiquity and Archaeological Heritage,Archaeology,Faculty of Humanities,https://studiegids.vu.nl/en/Bachelor/2025-2026/archaeology,2,5.0,6,200,prof. dr. mr. R.J. Allan,"Seminar, Lecture",Hide full list (2); Ancient Studies; Archaeology,"[""Course Objective\nAfter successful completion of this course, you will:\nHave broadened your knowledge of antiquity and heritage\nHave acquired basic knowledge of the theoretical foundations of the field of heritage studies and its relation to antiquity and archaeology\nHave gained a basic knowledge of the practice and structure of heritage management, both nationally (the Netherlands) and internationally\nUnderstand the ideological, political, social and economic values related to the heritage of antiquity and their interaction\nBe able to develop a theoretical and practical heritage plan for (tangible or intangible) remains from the past"", ""Course Content\nIn this course you are made familiar with the main academic, political and public debates regarding heritage studies and practice. Emphasis will be on the identification of different heritage categories (tangible and intangible) and above all heritage paradigms, from protectionist and conservationist traditions to developmental approaches focusing on the contribution of heritage to socioeconomic and spatial development. In particular, we will explore in this course how these categories and paradigms have relevance for the study of antiquity and archaeology. Central concepts which will be addressed are: heritage, landscape, value, authenticity, appropriation, public participation, conflict, tourism. These will be illustrated and explained through a series of case studies in seminar classes. Particular attention will be paid to the specific role of archaeological heritage in the broader heritage discourse and frameworks."", ""Additional Information Teaching Methods\nIn the first two weeks, there are four classes on a specific theme on a theoretical and practical level. For each class, there will be compulsory reading made available through the Canvas site. Each class will consist of a lecture (ca 1 hr) followed by group discussions.\nIn the third week, there will be no class, but you are supposed to work on the assignment: make an application document for a topic on the ACASA Heritage List.\nIn the fourth-seventh week the first classes of the week will be regular classes on a specific theme, with assigned compulsory reading. The second classes will be devoted to pitches for the ACASA Heritage List. At the end of these classes, we will vote which topics should be on the ACASA Heritage List. The final vote for the definitive ACASA Heritage List will be done in the last class, followed by discussion."", ""Method of Assessment\nThe compulsory literature will be assessed by a weekly exam question that you will have to submit through the canvas page (completed/ non-completed).\nEach student will work out a specific case-study for the ACASA Heritage List. In a pitch of 5-7 minutes, you will present your case (graded). Moreover, you will be asked to react to pitches of your fellow students (non-graded). In case of a student failing this part of the course, an additional extended paper on a different topic will need to be submitted.\nIn every class, there will be discussion and the final class will be a discussion class. The participation in the discussion will be assessed (completed/ non-completed).\nThis course is part of the learning path Academic Skills of the BA programmes Archaeology and Ancient Studies (Oudheidwetenschappen). In this course, students of these programmes will be specifically trained and tested in oral presentations (pitches) and in adapting their presentations to a non-specialist audience.\nAttendance\nIt is highly recommended that you attend all discussion classes in order to pass the exam. Attendance is compulsory for the seminar classes in which pitches are presented. In case you miss a seminar, a full point is deducted from the final grade.\nFor regulations concerning resitting the exams/assignments see the course manual.\nHours to be spent\nA total of 140 hours is expected to be spent on the course divided in the following manner:\nReading and studying compulsory literature: 10 hours per week = 60 hours\nAttending classes: 3 hours a week: 18 hrs\nPreparing Application Document: 20 hrs\nPitch and discussion preparation: 22 hrs\nPreparing for participation in final discussion: 20 hrs"", ""Literature\nArticles for the lecture classes will be made available through the CANVAS page"", ""Additional Information Target Audience\nBA students in Archaeology\nBA students in Ancient Studies\nBA students in Cultural Heritage\nBA students in Urban studies and Geography\nBA students of the Saxion University of Applied Sciences who follow the preparatory minor ('Doorstroomminor') Archaeology"", ""Additional Information\nThis course is part of a joined programme by the Vrije Universiteit Amsterdam (VU) and the University of Amsterdam (UvA). It is taught at a UvA location. For the course schedule see https://rooster.uva.nl/"", ""Custom Course Registration\nACASA students must register via UvA https://glass.uva.nl\nVU students who would like to follow this course as an elective need to request a guest registration at the UvA. See for more information: https://www.uva.nl/en/education/other-programmes/electives/electives.html\nPlease note:\nCourse registration periods between VU and UvA differ.\nThis course is scheduled at the University of Amsterdam."", ""Explanation Canvas\nPlease consult Canvas before the teaching block starts.""]"
L_AABAARC212,Field School 2,Archaeology,Faculty of Humanities,https://studiegids.vu.nl/en/Bachelor/2025-2026/archaeology,2,6.0,6,200,prof. dr. J.P. Crielaard,"Seminar, Fieldwork, Lecture",Hide full list (2); Ancient Studies; Archaeology,"[""Course Objective\nThis course offers BA2 students of the Archaeology programme of ACASA an opportunity to get more familiar with archaeological fieldwork. A detailed description of learning objectives can be found on the Canvas site. The particulars will be determined on an individual basis, in consultation with the course coordinator and with the fieldwork director of your chosen project.\nYou are able to explain how (part of) the fieldwork contributes to answering the site-level research questions.\nYou are able to describe the fieldwork project in terms of its value to the public outreach.\nYou are able to hold a progress meeting about the part of the project in which you are working with your immediate supervisor.\nYou are able to write daily/trench reports and can argue the decisions made in the field.\nYou are familiar with the KNA protocols for desk research, field survey and excavation (soil and sediment). You are able to explain the difference between conducting archaeological fieldwork in Pleistocene and Holocene contexts"", ""Course Content\nIn this module you can participate in one of the interesting and exciting ACASA fieldwork projects. Further information about these projects and the possibilities they offer will be made available to the students on the Canvas page of the module. For an impression of current ACASA fieldwork projects, see www.uva.nl/discipline/archeologie/onderzoek/onderzoek.html. In consultation with the course coordinator and with the fieldwork director you can partially shape your field school during these projects to your own interests. Do you want to gain more experience in archaeological fieldwork itself? Or focus on the study of finds from one of the excavations? Or do you have your own idea about your contribution to the projects (more material-, GIS- or heritage-oriented)? This module can be completed in various ways."", ""Additional Information Teaching Methods\nFieldwork"", ""Method of Assessment\nWritten report and oral evaluation. This course is part of the learning path Academic Skills of the BA Archaeology programme. All assessment will take place on a pass/fail basis."", ""Entry Requirements\nThis course is only accessible for ACASA and Saxion students. If you are not a student in an ACASA programme but wish to participate in one of the field school's projects, please go to this course: ACASA Fieldwork."", ""Literature\nLists of reading material will be made available by the fieldwork directors."", ""Additional Information Target Audience\nBA2 students of Archaeology (ACASA)\nBA2 students of Ancient Studies who specialize in Archaeology (ACASA), provided that there are enough places available.\nStudents of Saxion University of Applied Sciences with basic previous experience in archaeological fieldwork, provided that there are enough places available."", ""Additional Information\nThis course is only accessible for ACASA and Saxion students.\nIf you are not a student in an ACASA programme but wish to participate in one of the field school's projects, please go to this course: ACASA Fieldwork.\nThis course is part of a joined programme by the Vrije Universiteit Amsterdam (VU) and the University of Amsterdam (UvA). It is taught at a UvA location. For the course schedule see https://rooster.uva.nl/"", ""Custom Course Registration\nACASA students must register via UvA https://glass.uva.nl\nThis course is not open for elective students.\nPlease note:\nCourse registration periods between VU and UvA differ.\nThis course is scheduled at the University of Amsterdam."", ""Explanation Canvas\nCommunication about this course takes place via Canvas.""]"
L_AABAARC212,Field School 2,Archaeology,Faculty of Humanities,https://studiegids.vu.nl/en/Bachelor/2025-2026/archaeology,2,6.0,6,200,prof. dr. J.P. Crielaard,"Seminar, Fieldwork, Lecture",Hide full list (2); Ancient Studies; Archaeology,"[""Course Objective\nThis course offers BA2 students of the Archaeology programme of ACASA an opportunity to get more familiar with archaeological fieldwork. A detailed description of learning objectives can be found on the Canvas site. The particulars will be determined on an individual basis, in consultation with the course coordinator and with the fieldwork director of your chosen project.\nYou are able to explain how (part of) the fieldwork contributes to answering the site-level research questions.\nYou are able to describe the fieldwork project in terms of its value to the public outreach.\nYou are able to hold a progress meeting about the part of the project in which you are working with your immediate supervisor.\nYou are able to write daily/trench reports and can argue the decisions made in the field.\nYou are familiar with the KNA protocols for desk research, field survey and excavation (soil and sediment). You are able to explain the difference between conducting archaeological fieldwork in Pleistocene and Holocene contexts"", ""Course Content\nIn this module you can participate in one of the interesting and exciting ACASA fieldwork projects. Further information about these projects and the possibilities they offer will be made available to the students on the Canvas page of the module. For an impression of current ACASA fieldwork projects, see www.uva.nl/discipline/archeologie/onderzoek/onderzoek.html. In consultation with the course coordinator and with the fieldwork director you can partially shape your field school during these projects to your own interests. Do you want to gain more experience in archaeological fieldwork itself? Or focus on the study of finds from one of the excavations? Or do you have your own idea about your contribution to the projects (more material-, GIS- or heritage-oriented)? This module can be completed in various ways."", ""Additional Information Teaching Methods\nFieldwork"", ""Method of Assessment\nWritten report and oral evaluation. This course is part of the learning path Academic Skills of the BA Archaeology programme. All assessment will take place on a pass/fail basis."", ""Entry Requirements\nThis course is only accessible for ACASA and Saxion students. If you are not a student in an ACASA programme but wish to participate in one of the field school's projects, please go to this course: ACASA Fieldwork."", ""Literature\nLists of reading material will be made available by the fieldwork directors."", ""Additional Information Target Audience\nBA2 students of Archaeology (ACASA)\nBA2 students of Ancient Studies who specialize in Archaeology (ACASA), provided that there are enough places available.\nStudents of Saxion University of Applied Sciences with basic previous experience in archaeological fieldwork, provided that there are enough places available."", ""Additional Information\nThis course is only accessible for ACASA and Saxion students.\nIf you are not a student in an ACASA programme but wish to participate in one of the field school's projects, please go to this course: ACASA Fieldwork.\nThis course is part of a joined programme by the Vrije Universiteit Amsterdam (VU) and the University of Amsterdam (UvA). It is taught at a UvA location. For the course schedule see https://rooster.uva.nl/"", ""Custom Course Registration\nACASA students must register via UvA https://glass.uva.nl\nThis course is not open for elective students.\nPlease note:\nCourse registration periods between VU and UvA differ.\nThis course is scheduled at the University of Amsterdam."", ""Explanation Canvas\nCommunication about this course takes place via Canvas.""]"
L_AABAARC212,Field School 2,Archaeology,Faculty of Humanities,https://studiegids.vu.nl/en/Bachelor/2025-2026/archaeology,2,6.0,6,200,prof. dr. J.P. Crielaard,"Seminar, Fieldwork, Lecture",Hide full list (2); Ancient Studies; Archaeology,"[""Course Objective\nThis course offers BA2 students of the Archaeology programme of ACASA an opportunity to get more familiar with archaeological fieldwork. A detailed description of learning objectives can be found on the Canvas site. The particulars will be determined on an individual basis, in consultation with the course coordinator and with the fieldwork director of your chosen project.\nYou are able to explain how (part of) the fieldwork contributes to answering the site-level research questions.\nYou are able to describe the fieldwork project in terms of its value to the public outreach.\nYou are able to hold a progress meeting about the part of the project in which you are working with your immediate supervisor.\nYou are able to write daily/trench reports and can argue the decisions made in the field.\nYou are familiar with the KNA protocols for desk research, field survey and excavation (soil and sediment). You are able to explain the difference between conducting archaeological fieldwork in Pleistocene and Holocene contexts"", ""Course Content\nIn this module you can participate in one of the interesting and exciting ACASA fieldwork projects. Further information about these projects and the possibilities they offer will be made available to the students on the Canvas page of the module. For an impression of current ACASA fieldwork projects, see www.uva.nl/discipline/archeologie/onderzoek/onderzoek.html. In consultation with the course coordinator and with the fieldwork director you can partially shape your field school during these projects to your own interests. Do you want to gain more experience in archaeological fieldwork itself? Or focus on the study of finds from one of the excavations? Or do you have your own idea about your contribution to the projects (more material-, GIS- or heritage-oriented)? This module can be completed in various ways."", ""Additional Information Teaching Methods\nFieldwork"", ""Method of Assessment\nWritten report and oral evaluation. This course is part of the learning path Academic Skills of the BA Archaeology programme. All assessment will take place on a pass/fail basis."", ""Entry Requirements\nThis course is only accessible for ACASA and Saxion students. If you are not a student in an ACASA programme but wish to participate in one of the field school's projects, please go to this course: ACASA Fieldwork."", ""Literature\nLists of reading material will be made available by the fieldwork directors."", ""Additional Information Target Audience\nBA2 students of Archaeology (ACASA)\nBA2 students of Ancient Studies who specialize in Archaeology (ACASA), provided that there are enough places available.\nStudents of Saxion University of Applied Sciences with basic previous experience in archaeological fieldwork, provided that there are enough places available."", ""Additional Information\nThis course is only accessible for ACASA and Saxion students.\nIf you are not a student in an ACASA programme but wish to participate in one of the field school's projects, please go to this course: ACASA Fieldwork.\nThis course is part of a joined programme by the Vrije Universiteit Amsterdam (VU) and the University of Amsterdam (UvA). It is taught at a UvA location. For the course schedule see https://rooster.uva.nl/"", ""Custom Course Registration\nACASA students must register via UvA https://glass.uva.nl\nThis course is not open for elective students.\nPlease note:\nCourse registration periods between VU and UvA differ.\nThis course is scheduled at the University of Amsterdam."", ""Explanation Canvas\nCommunication about this course takes place via Canvas.""]"
L_AABAARC212,Field School 2,Archaeology,Faculty of Humanities,https://studiegids.vu.nl/en/Bachelor/2025-2026/archaeology,2,6.0,6,200,prof. dr. J.P. Crielaard,"Seminar, Fieldwork, Lecture",Hide full list (2); Ancient Studies; Archaeology,"[""Course Objective\nThis course offers BA2 students of the Archaeology programme of ACASA an opportunity to get more familiar with archaeological fieldwork. A detailed description of learning objectives can be found on the Canvas site. The particulars will be determined on an individual basis, in consultation with the course coordinator and with the fieldwork director of your chosen project.\nYou are able to explain how (part of) the fieldwork contributes to answering the site-level research questions.\nYou are able to describe the fieldwork project in terms of its value to the public outreach.\nYou are able to hold a progress meeting about the part of the project in which you are working with your immediate supervisor.\nYou are able to write daily/trench reports and can argue the decisions made in the field.\nYou are familiar with the KNA protocols for desk research, field survey and excavation (soil and sediment). You are able to explain the difference between conducting archaeological fieldwork in Pleistocene and Holocene contexts"", ""Course Content\nIn this module you can participate in one of the interesting and exciting ACASA fieldwork projects. Further information about these projects and the possibilities they offer will be made available to the students on the Canvas page of the module. For an impression of current ACASA fieldwork projects, see www.uva.nl/discipline/archeologie/onderzoek/onderzoek.html. In consultation with the course coordinator and with the fieldwork director you can partially shape your field school during these projects to your own interests. Do you want to gain more experience in archaeological fieldwork itself? Or focus on the study of finds from one of the excavations? Or do you have your own idea about your contribution to the projects (more material-, GIS- or heritage-oriented)? This module can be completed in various ways."", ""Additional Information Teaching Methods\nFieldwork"", ""Method of Assessment\nWritten report and oral evaluation. This course is part of the learning path Academic Skills of the BA Archaeology programme. All assessment will take place on a pass/fail basis."", ""Entry Requirements\nThis course is only accessible for ACASA and Saxion students. If you are not a student in an ACASA programme but wish to participate in one of the field school's projects, please go to this course: ACASA Fieldwork."", ""Literature\nLists of reading material will be made available by the fieldwork directors."", ""Additional Information Target Audience\nBA2 students of Archaeology (ACASA)\nBA2 students of Ancient Studies who specialize in Archaeology (ACASA), provided that there are enough places available.\nStudents of Saxion University of Applied Sciences with basic previous experience in archaeological fieldwork, provided that there are enough places available."", ""Additional Information\nThis course is only accessible for ACASA and Saxion students.\nIf you are not a student in an ACASA programme but wish to participate in one of the field school's projects, please go to this course: ACASA Fieldwork.\nThis course is part of a joined programme by the Vrije Universiteit Amsterdam (VU) and the University of Amsterdam (UvA). It is taught at a UvA location. For the course schedule see https://rooster.uva.nl/"", ""Custom Course Registration\nACASA students must register via UvA https://glass.uva.nl\nThis course is not open for elective students.\nPlease note:\nCourse registration periods between VU and UvA differ.\nThis course is scheduled at the University of Amsterdam."", ""Explanation Canvas\nCommunication about this course takes place via Canvas.""]"
L_AABAARESCR,Bachelor Thesis Archaeology,Archaeology,Faculty of Humanities,https://studiegids.vu.nl/en/Bachelor/2025-2026/archaeology,3,,12,300,dr. J.G. Aarts,Seminar,Hide full list (1); Archaeology,"[""Course Objective\nThe bachelor thesis is the final assessment of your bachelor study. You will show that you are able to set up and conduct a simple academic research project independently by writing an academic paper. A teacher-supervisor will help you in this process. With your thesis, you will prove that have complied with the final learning goals of your study, with respect to knowledge and understanding of your disipline, research skills, judgement and presentation (and interdisciplinarity, if applicable)."", ""Course Content\nThe bachelor thesis is an individual final paper, the content of which will be supervised by the teacher-supervisor. Before the process of wrting your thesis, you will attend the so-called bachelor thesis colloquium, which will be devoted to academic skills you need to write your thesis."", ""Additional Information Teaching Methods\nA number of sessions with the thesis supervisor"", ""Method of Assessment\nThesis"", ""Entry Requirements\nStudents must have completed all compulsory courses of the first and second years."", ""Literature"", ""Additional Information Target Audience\nThird-year students Archaeology. All ACASA undergraduate students wishing to graduate need to register at the UvA for the general thesis course 'BA Thesis ACASA programmes' (course code 13802A035Y).\nThis course Bachelor Thesis Archaeology (course code L_AABAARESCR) is for VU students only and serves to submit your BA thesis Archaeology so that it can be checked for plagiarism. You will need to submit your thesis via Canvas. Make sure you subscribe to this course at VU so that you have access to the appropriate Canvas environment at VU. You can register for this thesis course throughout the year."", ""Additional Information\nThis course code is only created for the submission of BA-these Archaeology."", ""Custom Course Registration\nTo submit you thesis,it is obligatory to have succesfully completed your BA-thesis colloquium.""]"
L_BABAALG005,From Excavation to Publication,Archaeology,Faculty of Humanities,https://studiegids.vu.nl/en/Bachelor/2025-2026/archaeology,3,1.0,6,300,dr. J.G. Aarts,"Seminar, Lecture",Hide full list (1); Archaeology,"[""Course Objective\nHow to make the leap from an archaeological excavation to an academic publication of this fieldwork? In this course, you will learn how to process and analyse fieldwork data and write a report, compliant to academic standards. All your knowledge and skills you have acquired in the past two years of your study will come together in this project, the focus of which will lie on synthesis and collaboration. The writing of a basic fieldwork report is closely linked to archaeological practice in the present field of work, and will prepare you for a function as archaeological fieldwork professional.\nYou will be asked to write a plan for the research project (including research questions), to select and analyse field work data and write a report of your findings."", ""Course Content\nIn this course, you will work as a team and publish part of an excavation. There will be two teams: one will be publishing a part of a Mediterranean excavation, and another one of an excavation in Northwestern Europe, according to your own specialization."", ""Additional Information Teaching Methods\nEach week, you will participate in two practical sessions of two hours each. Besides this, you will have to do a substantial part of the work outside of the classes. During the sessions, you will learn about the excavation sites and about general subjects which are relevant to the interpretation of fieldwork data (formation processes, methodology etc). Also, you will acquire processing and analystical skills you need for your project. The last few sessions will consist of presentations of your research and feedback of the teachers on your progress."", ""Method of Assessment\nAssignments (completed/non-completed), time management (completed/non-completed), report (graded). End grades are numerical (0-10). Resit regulations will be specified in the course manual."", ""Literature\nTo be announced."", ""Additional Information Target Audience\nThird-year students Archaeology, Saxion students."", ""Additional Information\nThis course is part of a joined programme by the Vrije Universiteit Amsterdam (VU) and the University of Amsterdam (UvA). It is taught at a UvA location. For the course schedule see https://rooster.uva.nl/"", ""Custom Course Registration\nACASA students must register via UvA https://glass.uva.nl\nThis course is not open for elective students.\nPlease note:\nCourse registration periods between VU and UvA differ.\nThis course is scheduled at the University of Amsterdam.""]"
L_BABAALG005,From Excavation to Publication,Archaeology,Faculty of Humanities,https://studiegids.vu.nl/en/Bachelor/2025-2026/archaeology,3,1.0,6,300,dr. J.G. Aarts,"Seminar, Lecture",Hide full list (1); Archaeology,"[""Course Objective\nHow to make the leap from an archaeological excavation to an academic publication of this fieldwork? In this course, you will learn how to process and analyse fieldwork data and write a report, compliant to academic standards. All your knowledge and skills you have acquired in the past two years of your study will come together in this project, the focus of which will lie on synthesis and collaboration. The writing of a basic fieldwork report is closely linked to archaeological practice in the present field of work, and will prepare you for a function as archaeological fieldwork professional.\nYou will be asked to write a plan for the research project (including research questions), to select and analyse field work data and write a report of your findings."", ""Course Content\nIn this course, you will work as a team and publish part of an excavation. There will be two teams: one will be publishing a part of a Mediterranean excavation, and another one of an excavation in Northwestern Europe, according to your own specialization."", ""Additional Information Teaching Methods\nEach week, you will participate in two practical sessions of two hours each. Besides this, you will have to do a substantial part of the work outside of the classes. During the sessions, you will learn about the excavation sites and about general subjects which are relevant to the interpretation of fieldwork data (formation processes, methodology etc). Also, you will acquire processing and analystical skills you need for your project. The last few sessions will consist of presentations of your research and feedback of the teachers on your progress."", ""Method of Assessment\nAssignments (completed/non-completed), time management (completed/non-completed), report (graded). End grades are numerical (0-10). Resit regulations will be specified in the course manual."", ""Literature\nTo be announced."", ""Additional Information Target Audience\nThird-year students Archaeology, Saxion students."", ""Additional Information\nThis course is part of a joined programme by the Vrije Universiteit Amsterdam (VU) and the University of Amsterdam (UvA). It is taught at a UvA location. For the course schedule see https://rooster.uva.nl/"", ""Custom Course Registration\nACASA students must register via UvA https://glass.uva.nl\nThis course is not open for elective students.\nPlease note:\nCourse registration periods between VU and UvA differ.\nThis course is scheduled at the University of Amsterdam.""]"
L_AABAAGO301,Lieux de mémoire,Archaeology,Faculty of Humanities,https://studiegids.vu.nl/en/Bachelor/2025-2026/archaeology,3,2.0,6,300,prof. dr. mr. R.J. Allan,Seminar,Hide full list (3); Ancient Studies; Archaeology; Greek and Latin Languages and Cultures,"[""Course Objective\nStudents who follow this course will:\nIncrease their knowledge of antiquity and archaeology\nAcquire insight in the most relevant theories and methods related to the concept of 'Lieux de Mémoire' and related concepts, including more recent reflections on them\nUnderstand how these theories and methods are being applied in various disciplines relevant to the ACASA programs\nApply these theories and methods in an interdisciplinary way to one or several case studies\nBe able to cooperate in joint research and to report on it both in written form and in oral presentations"", ""Course Content\nThis course will focus on the varied ways in which places, symbols, persons, or institutions, can be endowed with meaning. Focus will be on the active manipulation of stories, texts, material remains, and space to create places of memory (Lieux de Mémoire), in a wider context of contemporary reflection on Heritage. The comparative perspective adopted in the course, by including topics from different periods and regions, and different disciplinary and interdisciplinary perspectives, will enable discussion on the way in which different sources for the past interact. The cases and themes presented will have an archaeological connection and/or relate to the ancient world, but such connections can also be symbolic or indirect.\nThemes to be included can be (for example):\nBattles and memory (e.g. Marathon, Troy, Teutoburger Wald)\nHeroes and places (e.g. Gilgamesh, Trojan heroes in Italy, Hercules in Rome or Spain)\nCivic and religious identity (e.g. Forum Romanum, moors in the Germanic world, Nieuwezijds Kolk)\nFantasy places (e.g. Atlantis, Utopia, Avalon)"", ""Additional Information Teaching Methods\nWeek 1: preparatory work at home\nWeeks 2-4: 2 X 2 hrs lectures Weeks 5-7: 2 X 2 hrs seminars (parallel sessions)\nThe first half of the course will consist of lectures of 2 hrs twice a week, 1 week of theoretical explorations & two weeks of exemplary case studies.\nThis will be followed in the second half of the course by parallel seminars during which students will present their case studies, and some of the previous reading and content of the lectures will be discussed. Depending on the number of participating students, this schedule may be slightly adapted.\nThe final session is devoted to 'wrapping up & linking back': drawing conclusions on the basis of the theory, examples, and presentations. Attendance at the seminars is compulsory (at least 80%)."", ""Method of Assessment\nWeekly assignments: necessary requirement for completing the course; the weekly assignments include short written assignments based on the lectures and reading, discussion based on these assignments in class and a final short written assignment based on (reflection on) the weekly work. This will count for 20% of the final grade. (compulsory attendance; at least 80%, see above)\nCriteria for passing are provided in the study guide of the course\nProduction of a so-called Research Document, preparing for the group presentation, but individually written (contents/format explained in class and in the study guide): 40% of the final grade\nGroup presentation (format explained in class and in the study guide): 40% of the final grade\nGroup participation: necessary requirement for completing the course; this course requires active participation; students who do not actively engage during sessions will not be able to produce the two written assignments well, and both participation in and handling of the group discussion is part of the grading of the group presentation.\nThis course is part of the learning path Academic Skills of the BA programmes Archaeology, Classics (GLTC), and Ancient Studies (Oudheidwetenschappen). In this course, the students of these programmes will be specifically trained in more advanced discussion skills."", ""Literature\nCompulsory literature will be made available through Canvas"", ""Additional Information Target Audience\nTarget audience: Third year BA students in ACASA: Archaeology, Ancient Studies, and Classics"", ""Additional Information\nThis course is part of a joined programme by the Vrije Universiteit Amsterdam (VU) and the University of Amsterdam (UvA). It is taught at a UvA location. For the course schedule see https://rooster.uva.nl/"", ""Custom Course Registration\nACASA students must register via UvA https://glass.uva.nl\nThis course is not open for elective students.\nPlease note:\nCourse registration periods between VU and UvA differ.\nThis course is scheduled at the University of Amsterdam.""]"
